id,tenant_id,user_id,action,trace_id,input_text,output_text,model,input_tokens,output_tokens,cost,latency_ms,error_code,ip_address,user_agent,created_at
675,run-ex-a1adc454,admin_e0b321,workflow.run.start,2397d17f-3538-4fdd-8407-dd64aa6fd267,,workflow_id=b8ebb57f-ae2d-4702-9e3d-4992ab72de37,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.147670
674,e2-txn-0de9345c,user_ebc99e,workflow.hang.escalate_no_dept_manager,bcdc4b8b-a5f5-46c3-8a78-ebb4956a2307,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.116222
673,e2-txn-0de9345c,user_ebc99e,workflow.run.suspended,bcdc4b8b-a5f5-46c3-8a78-ebb4956a2307,,tool-x:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.109339
672,e2-txn-0de9345c,user_ebc99e,workflow.run.start,bcdc4b8b-a5f5-46c3-8a78-ebb4956a2307,,workflow_id=c651ae2f-5a33-465c-923a-2fcf7d8a1076,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.070450
671,e4-c-6fbb494c,user_cdfa79,workflow.hang.escalate_no_dept_manager,a8633e66-0f4c-4b59-af6e-5b132d3a8ac2,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.042972
670,e4-c-6fbb494c,user_cdfa79,workflow.run.suspended,a8633e66-0f4c-4b59-af6e-5b132d3a8ac2,,kb-b:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.038363
669,e4-c-6fbb494c,user_cdfa79,workflow.node.succeeded,a8633e66-0f4c-4b59-af6e-5b132d3a8ac2,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:32:59.019771
668,e4-c-6fbb494c,user_cdfa79,workflow.hang.escalate_no_dept_manager,a8633e66-0f4c-4b59-af6e-5b132d3a8ac2,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.995425
667,e4-c-6fbb494c,user_cdfa79,workflow.run.suspended,a8633e66-0f4c-4b59-af6e-5b132d3a8ac2,,kb-a:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.987523
666,e4-c-6fbb494c,user_cdfa79,workflow.run.start,a8633e66-0f4c-4b59-af6e-5b132d3a8ac2,,workflow_id=6e99211b-1604-43e7-8d8f-905175234dbd,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.948853
665,e4-r-98d03f57,user_087b31,workflow.run.succeeded,3707638c-ff70-4d80-901e-227ab3ad145b,,,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.918501
664,e4-r-98d03f57,user_087b31,workflow.node.succeeded,3707638c-ff70-4d80-901e-227ab3ad145b,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.912245
663,e4-r-98d03f57,user_087b31,workflow.hang.escalate_no_dept_manager,3707638c-ff70-4d80-901e-227ab3ad145b,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.846293
662,e4-r-98d03f57,user_087b31,workflow.run.suspended,3707638c-ff70-4d80-901e-227ab3ad145b,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.839678
661,e4-r-98d03f57,user_087b31,workflow.run.start,3707638c-ff70-4d80-901e-227ab3ad145b,,workflow_id=19bc4e74-7680-459a-b1d4-010de0e5b237,,0,0,0.0,0.0,,,,2026-08-14T07:32:58.806002
660,default,anonymous,rag.ask,01669a0a-3d60-4a7d-a86f-9d71bdff427f,cache_hit=1|什么是 nexusai?,[mock:deepseek-v4-flash] 已收到：的智能助手。你正在使用企业知识库来回答用户的问题。  参考知识： （无检索结果）  用户问题：什么是 NexusAI？  请基于上述知识，用专业、准确的语气回答用户。注意： 1. 优先使用知识库中的内容作为依据 2. 用通俗易懂的语言解释专业概念 3. 提供具体可操作的信息 4. 知识库中没有依据时明确说明，不编造 5. 回答简洁并标注来源（如有）  回答：,,0,0,0.0,7.3902609292417765,,,,2026-08-14T07:32:58.228956
659,t,system,llm_key_failover,failover-10-11,provider=default from=10 to=11 reason=401,,,0,0,0.0,0.0,401,,,2026-08-14T07:32:58.145578
658,e3-s-9e287092,u1,workflow.hang.escalate_timeout,0eabf564-3bba-49a6-9740-aa26dbf804f0,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:32:56.726001
657,e3-t-24220e0d,u1,workflow.hang.escalate_timeout,6b428ac9-aada-4d0c-9b55-27686aded198,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:32:56.692817
656,e3-n-1403928c,u1,workflow.hang.escalate_no_dept_manager,a8ab4c4e-a6a1-439a-831b-e580093f562b,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:56.674978
655,e-ex-1d33f565,u1,workflow.hang.request_expired,73e85960-83d5-493a-9141-22d6842dbf41,,request=00ab569c-b8cc-4401-ae71-b511644859ea:grant=22985a0b-a943-462a-a4c0-8830abf92e3f:node=n1,,0,0,0.0,0.0,,,,2026-08-14T07:32:56.643017
654,e-cx-f266314c,u_a707ec,workflow.run.cancelled,e811b9fe-8a7f-405f-9f74-6d00bdb92237,,requests_cancelled=1,,0,0,0.0,0.0,,,,2026-08-14T07:32:56.617441
653,e5-6376e43e,user_3cb476,workflow.run.start,903a253f-5597-4fa8-a259-d14b15c74c2a,,workflow_id=50bbe54d-a080-4001-9fae-f07389e90b1e,,0,0,0.0,0.0,,,,2026-08-14T07:32:56.481289
652,acme,alice,auth.login,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:32:54.777330
651,acme,bob,auth.register,,bob,,,0,0,0.0,0.0,,,,2026-08-14T07:32:50.850361
650,acme,alice,auth.register,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:32:50.603912
649,e4-rj-afb407e2,admin,workflow.reject,c5052c59-0a12-473a-97cd-ae1090faa00e,,nope,,0,0,0.0,0.0,,,,2026-08-14T07:32:49.585474
648,e3-s-65097a4d,u1,workflow.hang.escalate_timeout,3fa60611-47c2-4804-bd0e-e30c29dfcce8,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.650816
647,e3-t-91dd3d80,u1,workflow.hang.escalate_timeout,89b3dfac-7972-42f5-a62c-5029d14f59a5,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.570979
646,e-ex-e9d0377f,u1,workflow.hang.request_expired,49043dc9-3719-450c-800c-f0558330ab08,,request=769fe0eb-0a71-40a3-85dd-ec204d9dde40:grant=25ad89fc-7972-4bf7-adb7-d7dd97790778:node=n1,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.529244
645,e-cx-55b3e148,u_54cb5f,workflow.run.cancelled,3d355a08-38a1-4e39-9e34-873714258ede,,requests_cancelled=1,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.492273
644,e5-9086cc60,user_54e516,workflow.run.start,6fe1fbd5-5243-423a-b100-248fe200e1de,,workflow_id=020633cc-be1b-400d-a0b7-cac56504fd55,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.294528
643,e4-rj-2190759f,admin,workflow.reject,ebe26d42-f946-4bab-91d4-9e2fbdf1680f,,nope,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.245515
642,e4-c-6398a2e4,user_5d2a12,workflow.hang.escalate_no_dept_manager,8f87db45-ba1f-47ad-9d76-30634e37edf6,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.122972
641,e4-c-6398a2e4,user_5d2a12,workflow.run.suspended,8f87db45-ba1f-47ad-9d76-30634e37edf6,,kb-b:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.106626
640,e4-c-6398a2e4,user_5d2a12,workflow.node.succeeded,8f87db45-ba1f-47ad-9d76-30634e37edf6,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.077035
639,e4-c-6398a2e4,user_5d2a12,workflow.hang.escalate_no_dept_manager,8f87db45-ba1f-47ad-9d76-30634e37edf6,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.024981
638,e4-c-6398a2e4,user_5d2a12,workflow.run.suspended,8f87db45-ba1f-47ad-9d76-30634e37edf6,,kb-a:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:40.010706
637,e4-c-6398a2e4,user_5d2a12,workflow.run.start,8f87db45-ba1f-47ad-9d76-30634e37edf6,,workflow_id=f16f7597-46cb-447f-98b3-a3b7e28b4af4,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.952634
636,e4-r-4d0a5b86,user_b70724,workflow.run.succeeded,e3c4d87b-2a6b-457b-b426-2e9ec42ebb12,,,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.899205
635,e4-r-4d0a5b86,user_b70724,workflow.node.succeeded,e3c4d87b-2a6b-457b-b426-2e9ec42ebb12,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.877912
634,e4-r-4d0a5b86,user_b70724,workflow.hang.escalate_no_dept_manager,e3c4d87b-2a6b-457b-b426-2e9ec42ebb12,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.810606
633,e4-r-4d0a5b86,user_b70724,workflow.run.suspended,e3c4d87b-2a6b-457b-b426-2e9ec42ebb12,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.798411
632,e4-r-4d0a5b86,user_b70724,workflow.run.start,e3c4d87b-2a6b-457b-b426-2e9ec42ebb12,,workflow_id=6f9520c5-2507-4aba-ab0c-bbb66dbb24a0,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.732351
631,e3-n-450a8d34,u1,workflow.hang.escalate_no_dept_manager,8a0c8224-9524-4968-b76c-959eb29fc451,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.665787
630,e2-txn-b2db2ede,user_bef5db,workflow.hang.escalate_no_dept_manager,26eb48b8-6b96-4d70-a8c2-7cf8c1eb67b2,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.586843
629,e2-txn-b2db2ede,user_bef5db,workflow.run.suspended,26eb48b8-6b96-4d70-a8c2-7cf8c1eb67b2,,tool-x:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.577658
628,e2-txn-b2db2ede,user_bef5db,workflow.run.start,26eb48b8-6b96-4d70-a8c2-7cf8c1eb67b2,,workflow_id=c350c68b-5718-48c8-a912-83e360eacd20,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.527431
627,e2-ag-4a91a360,mgr_f7c752,workflow.run.succeeded,d167dcf8-203f-460d-b653-67686407d4c1,,,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.474593
626,e2-ag-4a91a360,mgr_f7c752,workflow.node.succeeded,d167dcf8-203f-460d-b653-67686407d4c1,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.464550
625,e2-ag-4a91a360,mgr_f7c752,workflow.auto_grant,d167dcf8-203f-460d-b653-67686407d4c1,,kb-tool:kb:read:self_approve,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.453031
624,e2-ag-4a91a360,mgr_f7c752,workflow.run.start,d167dcf8-203f-460d-b653-67686407d4c1,,workflow_id=dd8b9869-4c0a-4627-bc87-4c4df9d261b2,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.399501
623,e2-sus-9243eade,user_677854,workflow.hang.escalate_no_dept_manager,b4efcde8-b620-41d4-bc47-ee12f1821ea1,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.310999
622,e2-sus-9243eade,user_677854,workflow.run.suspended,b4efcde8-b620-41d4-bc47-ee12f1821ea1,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.299005
621,e2-sus-9243eade,user_677854,workflow.run.start,b4efcde8-b620-41d4-bc47-ee12f1821ea1,,workflow_id=7448e7cb-9b5a-4270-b2be-cc6dfabae0a5,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.237246
620,e2-fail-9fdf3fd5,user_934e0f,workflow.run.failed,d0e2d1df-a245-44f5-92ab-f56d729f2ca7,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'kb:read', 'capability_id': 'kb-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:32:39.182232
619,e2-fail-9fdf3fd5,user_934e0f,workflow.node.auth_fail,d0e2d1df-a245-44f5-92ab-f56d729f2ca7,,kb-tool:kb:read:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:32:39.163411
618,e2-fail-9fdf3fd5,user_934e0f,workflow.run.start,d0e2d1df-a245-44f5-92ab-f56d729f2ca7,,workflow_id=7ddbd63e-86d2-4259-9af8-3c0fa5f487e4,,0,0,0.0,0.0,,,,2026-08-14T07:32:39.061886
617,run-api-e94bd162,admin1,workflow.run.start,8aecf7f0-4b96-4ce6-8ef2-730998e72f39,,workflow_id=a136c76b-5a5e-4634-b824-dd0fd48582c5,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.726123
616,run-auth-56f82977,user_ce3d71,workflow.run.failed,1280e6cc-2b39-4190-bd21-a69f482183e1,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'admin:*', 'capability_id': 'admin-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:28:27.422511
615,run-auth-56f82977,user_ce3d71,workflow.node.auth_fail,1280e6cc-2b39-4190-bd21-a69f482183e1,,admin-tool:admin:*:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:28:27.414613
614,run-auth-56f82977,user_ce3d71,workflow.run.start,1280e6cc-2b39-4190-bd21-a69f482183e1,,workflow_id=20d2a36c-c065-4693-85fc-fe18e3baa2dd,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.396901
613,e2-ag-7b83d287,mgr_becb22,workflow.run.succeeded,d98b4057-00f6-413b-b405-a211fd08bc71,,,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.371638
612,e2-ag-7b83d287,mgr_becb22,workflow.node.succeeded,d98b4057-00f6-413b-b405-a211fd08bc71,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.365220
611,e2-ag-7b83d287,mgr_becb22,workflow.auto_grant,d98b4057-00f6-413b-b405-a211fd08bc71,,kb-tool:kb:read:self_approve,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.356960
610,e2-ag-7b83d287,mgr_becb22,workflow.run.start,d98b4057-00f6-413b-b405-a211fd08bc71,,workflow_id=d6cf38ef-ca07-459a-b2d9-85173f00eb13,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.339724
609,e2-sus-3f5b7175,user_d43e6f,workflow.hang.escalate_no_dept_manager,fb2e244e-a96c-4776-816b-4c3baec07ccb,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.315703
608,e2-sus-3f5b7175,user_d43e6f,workflow.run.suspended,fb2e244e-a96c-4776-816b-4c3baec07ccb,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.310315
607,e2-sus-3f5b7175,user_d43e6f,workflow.run.start,fb2e244e-a96c-4776-816b-4c3baec07ccb,,workflow_id=d1c36a8b-e76d-46f7-a751-5b54e5a4266c,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.291068
606,e2-fail-6a9a559b,user_d86756,workflow.run.failed,56b00e30-5ec4-47d1-b80a-a25da854e078,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'kb:read', 'capability_id': 'kb-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:28:27.271894
605,e2-fail-6a9a559b,user_d86756,workflow.node.auth_fail,56b00e30-5ec4-47d1-b80a-a25da854e078,,kb-tool:kb:read:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T07:28:27.264133
604,e2-fail-6a9a559b,user_d86756,workflow.run.start,56b00e30-5ec4-47d1-b80a-a25da854e078,,workflow_id=47d7bdf6-c1cb-426f-b3ae-0d74115b5a44,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.246292
603,run-ex-9c8175cc,admin_fe2406,workflow.run.succeeded,e18bccef-1072-4f99-aa87-46cb584a7414,,,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.184922
602,run-ex-9c8175cc,admin_fe2406,workflow.node.succeeded,e18bccef-1072-4f99-aa87-46cb584a7414,,evidence_count=1,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.171895
601,run-ex-9c8175cc,admin_fe2406,workflow.run.start,e18bccef-1072-4f99-aa87-46cb584a7414,,workflow_id=db1e12ef-ff04-4f08-b021-8f80341d84b7,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.154055
600,e2-txn-e6ab09f7,user_ae09ea,workflow.hang.escalate_no_dept_manager,dc6867e7-c704-4b42-91bc-fc416da79f3b,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.125583
599,e2-txn-e6ab09f7,user_ae09ea,workflow.run.suspended,dc6867e7-c704-4b42-91bc-fc416da79f3b,,tool-x:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.120750
598,e2-txn-e6ab09f7,user_ae09ea,workflow.run.start,dc6867e7-c704-4b42-91bc-fc416da79f3b,,workflow_id=96e7df85-9e56-41c6-b7a5-209c8d4103f0,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.099011
597,e4-c-ee3decab,user_2a2a44,workflow.hang.escalate_no_dept_manager,8efcb494-1448-444e-9b1e-499a765ff8bd,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.074302
596,e4-c-ee3decab,user_2a2a44,workflow.run.suspended,8efcb494-1448-444e-9b1e-499a765ff8bd,,kb-b:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.068796
595,e4-c-ee3decab,user_2a2a44,workflow.node.succeeded,8efcb494-1448-444e-9b1e-499a765ff8bd,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.055732
594,e4-c-ee3decab,user_2a2a44,workflow.hang.escalate_no_dept_manager,8efcb494-1448-444e-9b1e-499a765ff8bd,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.033549
593,e4-c-ee3decab,user_2a2a44,workflow.run.suspended,8efcb494-1448-444e-9b1e-499a765ff8bd,,kb-a:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.028507
592,e4-c-ee3decab,user_2a2a44,workflow.run.start,8efcb494-1448-444e-9b1e-499a765ff8bd,,workflow_id=8a402447-c8d3-4ed5-bd4d-f8fdb66f3e94,,0,0,0.0,0.0,,,,2026-08-14T07:28:27.008457
591,e4-r-6ce0af9b,user_6a4244,workflow.run.succeeded,8b36694a-9f4b-4304-9a4e-9a014415a6bc,,,,0,0,0.0,0.0,,,,2026-08-14T07:28:26.983516
590,e4-r-6ce0af9b,user_6a4244,workflow.node.succeeded,8b36694a-9f4b-4304-9a4e-9a014415a6bc,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T07:28:26.973493
589,e4-r-6ce0af9b,user_6a4244,workflow.hang.escalate_no_dept_manager,8b36694a-9f4b-4304-9a4e-9a014415a6bc,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:28:26.914788
588,e4-r-6ce0af9b,user_6a4244,workflow.run.suspended,8b36694a-9f4b-4304-9a4e-9a014415a6bc,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T07:28:26.907585
587,e4-r-6ce0af9b,user_6a4244,workflow.run.start,8b36694a-9f4b-4304-9a4e-9a014415a6bc,,workflow_id=28ccd847-3104-4389-8340-262b9bdda917,,0,0,0.0,0.0,,,,2026-08-14T07:28:26.884637
586,default,anonymous,rag.ask,276904c3-452e-4499-968b-8e849a594e7e,cache_hit=0|什么是 nexusai?,[mock:deepseek-v4-flash] 已收到：的智能助手。你正在使用企业知识库来回答用户的问题。  参考知识： （无检索结果）  用户问题：什么是 NexusAI？  请基于上述知识，用专业、准确的语气回答用户。注意： 1. 优先使用知识库中的内容作为依据 2. 用通俗易懂的语言解释专业概念 3. 提供具体可操作的信息 4. 知识库中没有依据时明确说明，不编造 5. 回答简洁并标注来源（如有）  回答：,,0,0,8.5e-06,6.926716072484851,,,,2026-08-14T07:28:26.332750
585,t,system,llm_key_failover,failover-10-11,provider=default from=10 to=11 reason=401,,,0,0,0.0,0.0,401,,,2026-08-14T07:28:26.273644
584,e3-s-4148cce2,u1,workflow.hang.escalate_timeout,8ac087fe-b9b8-4f8f-88b6-f18a679ba484,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:28:24.872307
583,e3-t-51305051,u1,workflow.hang.escalate_timeout,ea4c2a22-0a85-4025-83e1-09a7b1899f19,,escalate_timeout,,0,0,0.0,0.0,,,,2026-08-14T07:28:24.848397
582,e3-n-2039ff80,u1,workflow.hang.escalate_no_dept_manager,09b746f3-caf8-439e-bb24-08ca673cc359,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T07:28:24.833914
581,e5-23d75500,user_4305c8,workflow.run.start,35aec204-2313-4473-9212-8d9bf1a9bcdf,,workflow_id=757354cc-a84e-402e-8672-3a2bcc6d531f,,0,0,0.0,0.0,,,,2026-08-14T07:28:24.716812
580,acme,alice,auth.login,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:28:23.492598
579,acme,bob,auth.register,,bob,,,0,0,0.0,0.0,,,,2026-08-14T07:28:19.673378
578,acme,alice,auth.register,,alice,,,0,0,0.0,0.0,,,,2026-08-14T07:28:19.426353
577,run-api-eb2bb473,admin1,workflow.run.start,3d414b6a-0381-476b-9585-6b33b784b76f,,workflow_id=5d0ccef7-f5bd-4718-9756-8cdb20449e48,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.996329
576,run-auth-89a16661,user_fb6f26,workflow.run.failed,1726bc64-b640-40a8-a9dc-f841902c2234,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'admin:*', 'capability_id': 'admin-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T04:33:06.666655
575,run-auth-89a16661,user_fb6f26,workflow.node.auth_fail,1726bc64-b640-40a8-a9dc-f841902c2234,,admin-tool:admin:*:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T04:33:06.658050
574,run-auth-89a16661,user_fb6f26,workflow.run.start,1726bc64-b640-40a8-a9dc-f841902c2234,,workflow_id=a0421991-0f1f-4582-8b05-cb414cd1e31e,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.637864
573,e2-ag-71a8862f,mgr_19f403,workflow.run.succeeded,800575db-ddc1-47fe-a76b-3191966c3bfd,,,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.603016
572,e2-ag-71a8862f,mgr_19f403,workflow.node.succeeded,800575db-ddc1-47fe-a76b-3191966c3bfd,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.595295
571,e2-ag-71a8862f,mgr_19f403,workflow.auto_grant,800575db-ddc1-47fe-a76b-3191966c3bfd,,kb-tool:kb:read:self_approve,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.587873
570,e2-ag-71a8862f,mgr_19f403,workflow.run.start,800575db-ddc1-47fe-a76b-3191966c3bfd,,workflow_id=bec14b06-17d6-4257-b43c-738b64173ca6,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.564766
569,e2-sus-92fec465,user_b8dcb7,workflow.hang.escalate_no_dept_manager,06cb9c8c-20a7-4285-b00f-844b62b717f7,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.538366
568,e2-sus-92fec465,user_b8dcb7,workflow.run.suspended,06cb9c8c-20a7-4285-b00f-844b62b717f7,,kb-tool:kb:read:true,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.533107
567,e2-sus-92fec465,user_b8dcb7,workflow.run.start,06cb9c8c-20a7-4285-b00f-844b62b717f7,,workflow_id=dbdbf667-c059-4ec6-a94b-08da4e359356,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.507697
566,e2-fail-3bb71925,user_04551d,workflow.run.failed,22a0b968-d5b0-48f0-9f93-68b6d0d49b47,,"{'code': <ErrorCode.AUTH_INSUFFICIENT_PERMISSIONS: 'AUTH_002'>, 'message': 'permission_denied', 'needed_perm': 'kb:read', 'capability_id': 'kb-tool', 'gate': 'S2_NOT_REQUESTABLE'}",,0,0,0.0,0.0,AUTH_002,,,2026-08-14T04:33:06.483507
565,e2-fail-3bb71925,user_04551d,workflow.node.auth_fail,22a0b968-d5b0-48f0-9f93-68b6d0d49b47,,kb-tool:kb:read:S2_NOT_REQUESTABLE,,0,0,0.0,0.0,AUTH_002,,,2026-08-14T04:33:06.473223
564,e2-fail-3bb71925,user_04551d,workflow.run.start,22a0b968-d5b0-48f0-9f93-68b6d0d49b47,,workflow_id=dc8613b9-fa0b-4f1f-90bb-f49d09a513b1,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.452541
563,run-ex-f4d1214c,admin_2c4750,workflow.run.succeeded,9f3eefe3-a437-4e82-b06b-41f9fca24ba1,,,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.397951
562,run-ex-f4d1214c,admin_2c4750,workflow.node.succeeded,9f3eefe3-a437-4e82-b06b-41f9fca24ba1,,evidence_count=1,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.391522
561,run-ex-f4d1214c,admin_2c4750,workflow.run.start,9f3eefe3-a437-4e82-b06b-41f9fca24ba1,,workflow_id=dc50372b-fff4-443b-8f9e-e64eb1696525,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.372720
560,e2-txn-8463a7fd,user_ccd71b,workflow.hang.escalate_no_dept_manager,ad9aba76-2286-4071-bb18-6763e7e9823c,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.345153
559,e2-txn-8463a7fd,user_ccd71b,workflow.run.suspended,ad9aba76-2286-4071-bb18-6763e7e9823c,,tool-x:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.340281
558,e2-txn-8463a7fd,user_ccd71b,workflow.run.start,ad9aba76-2286-4071-bb18-6763e7e9823c,,workflow_id=4293cdfe-177b-4e3a-9ebf-5e8b6761d178,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.318833
557,e4-c-f3bb42ff,user_a8956b,workflow.hang.escalate_no_dept_manager,5e85f3e4-89ac-404f-a739-4a183aae3edd,,escalate_no_dept_manager,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.287778
556,e4-c-f3bb42ff,user_a8956b,workflow.run.suspended,5e85f3e4-89ac-404f-a739-4a183aae3edd,,kb-b:kb:write:true,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.281742
555,e4-c-f3bb42ff,user_a8956b,workflow.node.succeeded,5e85f3e4-89ac-404f-a739-4a183aae3edd,,evidence_count=0,,0,0,0.0,0.0,,,,2026-08-14T04:33:06.262811
